id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,reject_rule,reject_reason,source_table,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,operating_activity,investing_activity,financing_activity,net_cash_flow,compounded_sales_growth,compounded_profit_growth,stock_price_cagr,roe,Year,Annual_Report,pros,cons
1526,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2020-03,https://www.bseindia.com/bseplus/AnnualReport/500295/66998500295.pdf,,
1527,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2019-03,https://www.bseindia.com/bseplus/AnnualReport/500295/5002950319.pdf,,
1528,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2018-03,https://www.bseindia.com/bseplus/AnnualReport/500295/5002950318.pdf,,
1529,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2017-03,https://www.bseindia.com/bseplus/AnnualReport/500295/5002950317.pdf,,
1530,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2016-03,https://www.bseindia.com/bseplus/AnnualReport/500295/5002950316.pdf,,
1531,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2015-03,https://www.bseindia.com/bseplus/AnnualReport/500295/5002950315.pdf,,
1532,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2014-03,https://www.bseindia.com/bseplus/AnnualReport/500295/5002950312.pdf,,
1533,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2013-03,https://www.bseindia.com/bseplus/AnnualReport/500295/5002950312.pdf,,
1534,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2012-03,https://www.bseindia.com/bseplus/AnnualReport/500295/5002950312.pdf,,
1535,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2011-03,https://www.bseindia.com/bseplus/AnnualReport/500295/5002950311.pdf,,
1536,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2010-03,Null,,
1537,VEDL,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2009-03,Null,,
1538,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2024-03,https://www.bseindia.com/xml-data/corpfiling/AttachHis/53cec073-5278-4dcd-9066-2fd101023af5.pdf,,
1539,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2023-03,https://www.bseindia.com/xml-data/corpfiling/AttachHis//ea6ff555-0162-4acf-98b2-0ef7a7a26699.pdf,,
1540,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2022-03,https://www.bseindia.com/bseplus/AnnualReport/507685/73311507685.pdf,,
1541,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2021-03,https://www.bseindia.com/bseplus/AnnualReport/507685/68597507685.pdf,,
1542,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2020-03,https://www.bseindia.com/bseplus/AnnualReport/507685/5076850320.pdf,,
1543,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2019-03,https://www.bseindia.com/bseplus/AnnualReport/507685/5076850319.pdf,,
1544,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2018-03,https://www.bseindia.com/bseplus/AnnualReport/507685/5076850318.pdf,,
1545,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2017-03,https://www.bseindia.com/bseplus/AnnualReport/507685/5076850317.pdf,,
1546,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2016-03,https://www.bseindia.com/bseplus/AnnualReport/507685/5076850316.pdf,,
1547,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2015-03,https://www.bseindia.com/bseplus/AnnualReport/507685/5076850315.pdf,,
1548,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2014-03,https://www.bseindia.com/bseplus/AnnualReport/507685/5076850314.pdf,,
1549,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2013-03,https://www.bseindia.com/bseplus/AnnualReport/507685/5076850313.pdf,,
1550,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2012-03,https://www.bseindia.com/bseplus/AnnualReport/507685/5076850312.pdf,,
1551,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2011-03,https://www.bseindia.com/bseplus/AnnualReport/507685/5076850311.pdf,,
1552,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2010-03,Null,,
1553,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2009-03,Null,,
1554,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2024-03,https://www.bseindia.com/xml-data/corpfiling/AttachHis/629bfe24-4e55-4b14-957e-8c8bc5828ff0.pdf,,
1555,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2023-03,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0e0e9b68-2d04-41bf-9f59-fb539e330baf.pdf,,
1556,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2022-03,https://www.bseindia.com/bseplus/AnnualReport/543320/74160543320.pdf,,
1557,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2021-03,Null,,
1558,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2020-03,Null,,
1559,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2019-03,Null,,
1560,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2018-03,Null,,
1561,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2017-03,Null,,
1562,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2016-03,Null,,
1563,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2015-03,Null,,
1564,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2014-03,Null,,
1565,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2013-03,Null,,
1566,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2012-03,Null,,
1567,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2011-03,Null,,
1568,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2010-03,Null,,
1569,ZOMATO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2009-03,Null,,
1570,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2024-03,https://www.bseindia.com/xml-data/corpfiling/AttachHis/cb20386b-4a53-40b3-a9fb-dc63f99696f3.pdf,,
1571,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2023-03,https://www.bseindia.com/xml-data/corpfiling/AttachHis//fca8fc8e-6400-47eb-bbbe-1eaefff703d4.pdf,,
1572,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2022-03,https://www.bseindia.com/bseplus/AnnualReport/532321/73737532321.pdf,,
1573,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2021-03,https://www.bseindia.com/bseplus/AnnualReport/532321/68976532321.pdf,,
1574,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2020-03,https://www.bseindia.com/bseplus/AnnualReport/532321/5323210320.pdf,,
1575,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2019-03,https://www.bseindia.com/bseplus/AnnualReport/532321/5323210319.pdf,,
1576,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2018-03,https://www.bseindia.com/bseplus/AnnualReport/532321/5323210318.pdf,,
1577,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2017-03,https://www.bseindia.com/bseplus/AnnualReport/532321/5323210317.pdf,,
1578,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2016-03,https://www.bseindia.com/bseplus/AnnualReport/532321/5323210316.pdf,,
1579,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2015-03,https://www.bseindia.com/bseplus/AnnualReport/532321/5323210315.pdf,,
1580,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2014-03,https://www.bseindia.com/bseplus/AnnualReport/532321/5323210314.pdf,,
1581,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2013-03,https://www.bseindia.com/bseplus/AnnualReport/532321/5323210313.pdf,,
1582,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2012-03,https://www.bseindia.com/bseplus/AnnualReport/532321/5323210312.pdf,,
1583,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2011-03,https://www.bseindia.com/bseplus/AnnualReport/532321/5323210311.pdf,,
1584,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2010-03,Null,,
1585,ZYDUSLIFE,,,,,,,,,,,,,,DQ-03,company_id not found in companies,documents,,,,,,,,,,,,,,,,,,,2009-03,Null,,
12,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,prosandcons,,,,,,,,,,,,,,,,,,,,,,The company has delivered a poor sales growth of 8.75% over past five years.
13,WIPRO,,,,,,,,,,,,,,DQ-03,company_id not found in companies,prosandcons,,,,,,,,,,,,,,,,,,,,,,Dividend payout has been low at 12.2% of profits over last 3 years
