company_id,year,npm_pct,opm_pct,roe_pct,roce_pct,source_opm,opm_difference,opm_validation
PNB,2019-03,-18.31361343893225,,-128.4465366509751,,,,MISSING
PNB,2020-03,0.883134855602899,,6.1029319239964765,,,,MISSING
PNB,2021-03,3.289192652712516,,30.393594225780983,,,,MISSING
PNB,2022-03,5.125783688780462,,39.87348229772472,,,,MISSING
PNB,2023-03,3.8678104669238302,,30.667397060166163,,,,MISSING
PNB,2024-03,8.395910695456838,,61.320565191187306,,,,MISSING
POWERGRID,2013-03,32.97148536044645,82.84534821496827,16.3352649320153,11.331506963904806,83.0,0.1546517850317315,PASS
POWERGRID,2014-03,29.238187078109934,83.36226293796207,13.107383710876707,10.904152441177954,83.0,0.3622629379620719,PASS
POWERGRID,2015-03,28.76852907639681,85.10262257696694,13.127292593459766,11.083143998455622,85.0,0.10262257696693666,PASS
POWERGRID,2016-03,28.854348247143136,88.04958357544064,13.552422105981352,11.922761695570927,88.0,0.04958357544063574,PASS
POWERGRID,2017-03,28.995602599525238,87.36428376853328,14.94204467974171,13.295509730299548,87.0,0.3642837685332836,PASS
POWERGRID,2018-03,27.388662616011217,86.66955999198771,15.073678021533826,13.962856789419616,87.0,0.3304400080122889,PASS
POWERGRID,2019-03,28.62032573661542,76.78484839841411,16.981164006837144,13.10198817316818,77.0,0.21515160158588742,PASS
POWERGRID,2020-03,29.300021195421788,87.12908011869436,17.0937925064919,15.44190152418696,87.0,0.1290801186943611,PASS
POWERGRID,2021-03,30.363269424823407,88.05751765893038,17.210020590253947,16.374878030473617,88.0,0.05751765893037941,PASS
POWERGRID,2022-03,40.420931238287444,86.07467204843591,22.065130431361236,16.98373494261483,86.0,0.07467204843591446,PASS
POWERGRID,2023-03,33.81356489704624,86.78376422603776,18.57249536289837,18.702329757572894,87.0,0.21623577396223936,PASS
POWERGRID,2024-03,33.97028990249329,86.87476823070044,17.870011245496066,18.905165620757423,87.0,0.12523176929956037,PASS
RECLTD,2013-03,28.113539680211236,97.33020390200969,21.86537364517969,10.591258819397886,97.0,0.33020390200968563,PASS
RECLTD,2014-03,27.527143935435173,96.67305347500435,22.789982214103734,11.32838014369693,97.0,0.32694652499564825,PASS
RECLTD,2015-03,26.012461059190027,94.4071261682243,21.31461391193363,11.016694026162874,94.0,0.4071261682242948,PASS
RECLTD,2016-03,23.589637305699483,93.03626943005182,19.69681237670024,11.329850331894702,93.0,0.03626943005181715,PASS
RECLTD,2017-03,25.938861040348428,92.2425836141014,18.749071901636423,11.140167623546692,92.0,0.24258361410140594,PASS
RECLTD,2018-03,19.644275752493602,85.08694500838556,13.658401865717442,8.13614399358528,85.0,0.08694500838555541,PASS
RECLTD,2019-03,22.59524559193955,93.29738664987406,16.618421814392402,8.502663247188796,93.0,0.2973866498740563,PASS
RECLTD,2020-03,16.605437178545188,86.70429497027587,14.046388111986891,8.070292148243938,87.0,0.2957050297241324,PASS
RECLTD,2021-03,23.562167786933657,90.74162612143881,19.143588337446303,8.638854899902809,91.0,0.2583738785611871,PASS
RECLTD,2022-03,25.55250025460841,87.68204501476728,19.558015356432943,8.959899260323086,88.0,0.31795498523271704,PASS
RECLTD,2023-03,28.28090968951021,95.29453477181787,19.213695801789402,8.573055979585792,95.0,0.29453477181786525,PASS
RECLTD,2024-03,29.7682934528695,100.7702506471368,20.39653929343908,9.29915054435852,101.0,0.22974935286319464,PASS
RELIANCE,2013-03,5.274815194579209,8.373383978563329,11.472357254675785,11.461451772368065,8.0,0.3733839785633286,PASS
RELIANCE,2014-03,5.2011321250873666,8.058433155487277,11.348502921680835,10.352706194732225,8.0,0.05843315548727723,PASS
RELIANCE,2015-03,6.314574807945039,10.003151945124102,10.81927148408002,9.682999353587588,10.0,0.00315194512410244,PASS
RELIANCE,2016-03,10.954828437576811,15.327808410649233,12.895800583876039,9.801534238862693,15.0,0.32780841064923294,PASS
RELIANCE,2017-03,9.81497200234246,15.234871066016566,11.31284863239404,9.623553567865931,15.0,0.2348710660165665,PASS
RELIANCE,2018-03,9.231800584919515,16.456298631349743,12.292764032081116,12.05870827544441,16.0,0.4562986313497426,PASS
RELIANCE,2019-03,7.00939759332931,14.823951282425742,10.290820227737708,12.125337854369295,15.0,0.17604871757425755,PASS
RELIANCE,2020-03,6.683660728800578,14.960472884080051,8.878677370949715,11.098608850688613,15.0,0.03952711591994884,PASS
RELIANCE,2021-03,11.524382005845935,17.32549586431257,7.675114114817502,8.251168890059992,17.0,0.3254958643125683,PASS
RELIANCE,2022-03,9.76646566082171,15.630519683361813,8.703823678454365,9.883192265367367,16.0,0.36948031663818703,PASS
RELIANCE,2023-03,8.45371270521545,16.239006111392566,10.349336194179966,12.189602718888326,16.0,0.2390061113925661,PASS
RELIANCE,2024-03,8.789365557299389,18.07459281612296,9.958650553699458,12.974182257168223,18.0,0.07459281612295854,PASS
SBILIFE,2013-03,4.236718224613315,2.8715534633490245,23.026315789473685,15.60672514619883,3.0,0.1284465366509755,PASS
SBILIFE,2014-03,4.218333526480473,2.9609456483949472,21.69249106078665,15.226460071513706,3.0,0.03905435160505277,PASS
SBILIFE,2015-03,3.4830548314030514,3.3933074062994146,20.09368836291913,19.57593688362919,3.0,0.39330740629941463,PASS
