company_id,year,broad_sector,npm_pct,opm_pct,roe_pct,roce_pct,roa_pct,source_opm,opm_difference_pp,opm_validation,is_financial_sector
GRASIM,2021-03,Industrials,9.144809172294645,24.39008428878069,10.668152807890799,12.88977118667515,2.613437865860729,24.0,0.3900842887806917,PASS,False
GRASIM,2022-03,Industrials,11.709386526786554,21.34878423422953,14.803365962562253,13.580558749825517,3.8755105499240874,21.0,0.3487842342295302,PASS,False
GRASIM,2023-03,Industrials,9.417905752930874,18.353779319373952,14.068730791699474,11.876378719448127,3.2889677961421873,18.0,0.35377931937395246,PASS,False
GRASIM,2024-03,Industrials,7.578371940325857,20.763028905617738,11.196462612658342,12.043417416566287,2.4085451668947577,21.0,0.2369710943822625,PASS,False
HAL,2013-03,Industrials,20.917085427135678,5.360134003350084,,,,5.0,0.36013400335008416,PASS,False
HAL,2014-03,Industrials,17.793194582094483,10.373306904525933,,,,10.0,0.37330690452593274,PASS,False
HAL,2015-03,Industrials,15.181182453909727,14.945963127781308,,,,15.0,0.05403687221869191,PASS,False
HAL,2016-03,Industrials,11.92266380236305,14.786967418546364,1664.9999999999998,1795.6521739130433,1135.2272727272727,15.0,0.21303258145363557,PASS,False
HAL,2017-03,Industrials,14.573816155988858,18.027855153203344,1966.9172932330828,2397.037037037037,1538.8235294117646,18.0,0.027855153203343974,PASS,False
HAL,2018-03,Industrials,10.729521032453155,18.683514228630056,1528.4615384615386,2601.503759398496,1196.987951807229,19.0,0.31648577136994405,PASS,False
HAL,2019-03,Industrials,11.72530987604958,22.835865653738505,1763.9097744360904,3240.425531914894,1340.5714285714287,23.0,0.1641343462614948,PASS,False
HAL,2020-03,Industrials,13.252506411750991,22.75588715318256,2059.4202898550725,3485.7142857142853,1642.7745664739884,23.0,0.2441128468174405,PASS,False
HAL,2021-03,Industrials,14.155231186085132,23.341491128397866,2249.3055555555557,3560.666666666667,1741.3978494623657,23.0,0.3414911283978661,PASS,False
HAL,2022-03,Industrials,20.65800162469537,22.014622258326565,3324.183006535948,3284.848484848485,2517.8217821782177,22.0,0.014622258326564719,PASS,False
HAL,2023-03,Industrials,21.57976827094474,24.766042780748663,3283.050847457627,2977.2321428571427,2144.280442804428,25.0,0.23395721925133728,PASS,False
HAL,2024-03,Industrials,24.999177117277245,32.08913465652875,3816.5829145728644,3027.639751552795,1687.7777777777776,32.0,0.08913465652874919,PASS,False
HAVELLS,2013-03,Industrials,8.142957252978276,9.446391030133146,40.29126213592233,27.805280528052805,13.032750112157917,9.0,0.44639103013314596,PASS,False
HAVELLS,2014-03,Industrials,5.539684511240839,9.650975034157247,26.770708283313326,28.566176470588232,8.364591147786946,10.0,0.34902496584275333,PASS,False
HAVELLS,2015-03,Industrials,4.546528105810109,8.915918752952292,21.177117711771174,33.675289919714544,8.04093567251462,9.0,0.08408124704770792,PASS,False
HAVELLS,2016-03,Industrials,17.118777982617857,10.481959441664472,42.94681202510737,25.18190446061373,29.63300661043994,10.0,0.4819594416644719,PASS,False
HAVELLS,2017-03,Industrials,8.05872756933116,13.295269168026099,15.079365079365079,23.392652123995408,9.558823529411764,13.0,0.29526916802609904,PASS,False
HAVELLS,2018-03,Industrials,8.144406111384919,12.727944800394283,17.721179624664877,26.86605981794538,10.003026634382566,13.0,0.2720551996057168,PASS,False
HAVELLS,2019-03,Industrials,7.822892881961679,11.803832026208678,18.770843258694615,27.7027027027027,11.024062674874092,12.0,0.19616797379132223,PASS,False
HAVELLS,2020-03,Industrials,7.786016949152542,11.302966101694915,17.045454545454543,24.338503649635037,10.39163014279655,11.0,0.3029661016949152,PASS,False
HAVELLS,2021-03,Industrials,9.983742947308023,15.195562780912308,20.166119374154917,27.88697788697789,11.793944871215544,15.0,0.19556278091230794,PASS,False
HAVELLS,2022-03,Industrials,8.58085808580858,12.73496914908882,19.923371647509576,26.81673968877474,11.365580157749692,13.0,0.26503085091117917,PASS,False
HAVELLS,2023-03,Industrials,6.3390692448702035,9.58547690852108,16.178690009055238,23.66768871368083,9.608317648113292,10.0,0.4145230914789195,PASS,False
HAVELLS,2024-03,Industrials,6.837009144701453,10.118343195266272,17.067275412917954,24.270967741935483,10.222794176787582,10.0,0.1183431952662719,PASS,False
HCLTECH,2013-06,Information Technology,15.792971345920801,22.203979516047063,30.689759951382555,39.97747747747748,18.036519487477122,22.0,0.20397951604706321,PASS,False
HCLTECH,2014-06,Information Technology,20.3086112493778,24.99688899950224,33.39130434782609,39.06553870089459,21.774516344229486,25.0,0.0031110004977605854,PASS,False
