company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,sales,net_profit,fcf,fcf_margin_pct,capex_sales_pct,capex_kpi_status
HDFCBANK,2017-03,17282.0,-1146.0,-5893.0,10242.0,73271.0,15317.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCBANK,2018-03,17214.0,-842.0,57378.0,73750.0,85288.0,18561.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCBANK,2019-03,-62872.0,-1503.0,23131.0,-41244.0,105161.0,22446.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCBANK,2020-03,-16869.0,-1403.0,24394.0,6122.0,122189.0,27296.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCBANK,2021-03,42476.0,-1823.0,-7321.0,33332.0,128552.0,31857.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCBANK,2022-03,-11960.0,-2051.0,48124.0,34113.0,135936.0,38151.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCBANK,2023-03,20814.0,-2992.0,23941.0,41762.0,170754.0,46149.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCBANK,2024-03,19069.0,16600.0,-3983.0,31687.0,283649.0,65446.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2013-03,,,,,14060.0,447.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2014-03,,,,,17166.0,725.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2015-03,4459.0,-3514.0,-168.0,777.0,27215.0,786.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2016-03,5687.0,-3962.0,-212.0,1513.0,18141.0,817.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2017-03,6230.0,-5177.0,-236.0,817.0,30647.0,887.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2018-03,6739.0,-4421.0,-196.0,2122.0,32260.0,1107.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2019-03,9868.0,-10182.0,-337.0,-651.0,38855.0,1278.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2020-03,7388.0,-7789.0,38.0,-364.0,29380.0,1297.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2021-03,9703.0,-8952.0,678.0,1429.0,71528.0,1361.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2022-03,5943.0,-801.0,-238.0,4904.0,67126.0,1327.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2023-03,6883.0,-10071.0,1985.0,-1203.0,70207.0,1368.0,,,,CAPEX_SOURCE_UNAVAILABLE
HDFCLIFE,2024-03,10721.0,-13614.0,-403.0,-3296.0,101482.0,1574.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2014-03,2963.0,-1616.0,-1414.0,-66.0,25275.0,2102.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2015-03,2186.0,31.0,-2131.0,86.0,27538.0,2364.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2016-03,3722.0,-2300.0,-1475.0,-53.0,28457.0,3112.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2017-03,4007.0,-1972.0,-2036.0,-1.0,28610.0,3546.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2018-03,4017.0,-1858.0,-2102.0,57.0,32458.0,3722.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2019-03,1032.0,1298.0,-2252.0,78.0,33971.0,3466.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2020-03,5518.0,-2819.0,-2602.0,97.0,29254.0,3659.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2021-03,4110.0,-2289.0,-1852.0,-31.0,30959.0,2936.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2022-03,2104.0,-222.0,-1975.0,-94.0,29551.0,2329.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2023-03,2614.0,-421.0,-2147.0,45.0,34158.0,2800.0,,,,CAPEX_SOURCE_UNAVAILABLE
HEROMOTOCO,2024-03,4923.0,-1828.0,-2717.0,379.0,37789.0,3742.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2013-03,2977.0,-13801.0,10278.0,-545.0,80193.0,3007.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2014-03,7956.0,-8095.0,1493.0,1353.0,87695.0,2195.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2015-03,7143.0,-3873.0,-2437.0,833.0,104281.0,259.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2016-03,11688.0,-3220.0,-8862.0,-394.0,98759.0,-702.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2017-03,12687.0,-2876.0,-5552.0,4259.0,100184.0,1882.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2018-03,10898.0,5333.0,-16412.0,-181.0,115183.0,6083.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2019-03,11977.0,-5456.0,-5466.0,1055.0,130542.0,5495.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2020-03,12745.0,-7227.0,6656.0,12174.0,118144.0,3767.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2021-03,17232.0,-25280.0,-4882.0,-12930.0,132008.0,3483.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2022-03,16838.0,-6773.0,-6765.0,3300.0,195059.0,13730.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2023-03,19208.0,-7559.0,-10450.0,1199.0,223202.0,10097.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDALCO,2024-03,24056.0,-14267.0,-10817.0,-1028.0,215962.0,10155.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2013-03,3605.0,63.0,-4147.0,-480.0,27004.0,3839.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2014-03,3818.0,-475.0,-2960.0,383.0,29234.0,3956.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2015-03,3292.0,138.0,-3462.0,-33.0,31972.0,4376.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2016-03,4171.0,-282.0,-3864.0,25.0,32186.0,4151.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2017-03,5185.0,-1173.0,-4214.0,-202.0,33162.0,4490.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2018-03,6059.0,-1063.0,-4975.0,21.0,35545.0,5227.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2019-03,5800.0,-438.0,-5390.0,-28.0,39310.0,6060.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2020-03,7623.0,1791.0,-6819.0,2595.0,39783.0,6756.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2021-03,9163.0,-1228.0,-9309.0,-1374.0,47028.0,7999.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2022-03,9048.0,-1728.0,-8015.0,-695.0,52446.0,8892.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2023-03,9991.0,-1484.0,-8953.0,-446.0,60580.0,10143.0,,,,CAPEX_SOURCE_UNAVAILABLE
HINDUNILVR,2024-03,15469.0,-5324.0,-10034.0,111.0,61896.0,10282.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2013-03,17494.0,-18563.0,9283.0,8215.0,44885.0,10130.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2014-03,6765.0,-15750.0,7872.0,-1113.0,49479.0,11677.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2015-03,-12273.0,-13175.0,24827.0,-621.0,54964.0,12942.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2016-03,23645.0,-12060.0,5814.0,17399.0,59294.0,10927.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2017-03,52636.0,-1711.0,-35470.0,15455.0,60940.0,11340.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2018-03,19383.0,-50551.0,39676.0,8508.0,62162.0,9100.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2019-03,48671.0,-30282.0,-19997.0,-1608.0,71982.0,5689.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2020-03,79565.0,-42095.0,2992.0,40462.0,84836.0,11225.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2021-03,138015.0,-63631.0,-54667.0,19718.0,89163.0,20364.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2022-03,58111.0,-39448.0,17451.0,36114.0,95407.0,26538.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2023-03,-3771.0,-67689.0,24791.0,-46669.0,121067.0,35461.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIBANK,2024-03,157284.0,-144737.0,13765.0,26312.0,159516.0,46081.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2013-03,984.0,-962.0,102.0,124.0,4012.0,353.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2014-03,595.0,-706.0,4.0,-108.0,4352.0,520.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2015-03,-98.0,171.0,-93.0,-20.0,4234.0,585.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2016-03,511.0,-310.0,-148.0,53.0,6033.0,507.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2017-03,1628.0,-1990.0,361.0,-1.0,7520.0,702.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2018-03,2390.0,-1896.0,-96.0,398.0,6912.0,862.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2019-03,2976.0,-2856.0,-310.0,-190.0,11163.0,1049.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2020-03,3433.0,-3382.0,-420.0,-369.0,11517.0,1194.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2021-03,1774.0,-1367.0,-212.0,195.0,12161.0,1473.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2022-03,809.0,135.0,-879.0,65.0,16026.0,1271.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2023-03,2290.0,-1685.0,-695.0,-90.0,17876.0,1729.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIGI,2024-03,2407.0,-1921.0,-355.0,131.0,20487.0,1919.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2013-03,-2641.0,1564.0,-514.0,-1591.0,20025.0,1515.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2014-03,-2382.0,6012.0,-1091.0,2539.0,21888.0,1561.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2015-03,523.0,-1822.0,-966.0,-2264.0,34453.0,1640.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2016-03,3634.0,27.0,-1442.0,2219.0,20849.0,1650.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2017-03,4130.0,-696.0,-994.0,2439.0,37816.0,1682.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2018-03,5690.0,-5389.0,-1188.0,-887.0,38832.0,1619.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2019-03,11377.0,-7559.0,-843.0,2975.0,41463.0,1139.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2020-03,8596.0,-10797.0,-405.0,-2606.0,21025.0,1067.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2021-03,7314.0,-5084.0,1205.0,3434.0,83182.0,956.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2022-03,1831.0,-816.0,-319.0,696.0,63564.0,759.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2023-03,89.0,-1145.0,-112.0,-1168.0,50478.0,813.0,,,,CAPEX_SOURCE_UNAVAILABLE
ICICIPRULI,2024-03,-7315.0,7420.0,-88.0,17.0,90307.0,851.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2013-03,1741.0,-1890.0,36.0,-113.0,9203.0,787.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2014-03,1595.0,-2914.0,1285.0,-34.0,11117.0,474.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2015-03,2384.0,-940.0,-1308.0,136.0,13925.0,1304.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2016-03,3116.0,-1337.0,-1220.0,559.0,16140.0,1986.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2017-03,3782.0,-3033.0,-1401.0,-652.0,18580.0,1659.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2018-03,3903.0,-4152.0,766.0,518.0,23021.0,2242.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2019-03,3160.0,-2526.0,-592.0,42.0,28497.0,156.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2020-03,6943.0,-4573.0,-2407.0,-37.0,35756.0,-248.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2021-03,-1620.0,3228.0,-1775.0,-168.0,14641.0,-6171.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2022-03,2064.0,1527.0,-3088.0,503.0,25931.0,-317.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2023-03,12703.0,-4039.0,-8432.0,232.0,54446.0,-317.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDIGO,2024-03,21183.0,-11759.0,-9979.0,-555.0,68904.0,8167.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2013-03,-486.0,-174.0,1969.0,1309.0,6983.0,1061.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2014-03,-4106.0,-174.0,4200.0,-79.0,8254.0,1408.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2015-03,-1421.0,-276.0,5707.0,4010.0,9692.0,1794.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2016-03,-2927.0,-258.0,2517.0,-667.0,11872.0,2286.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2017-03,11569.0,-285.0,-2768.0,8516.0,14406.0,2868.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2018-03,-20700.0,-217.0,15505.0,-5412.0,17281.0,3606.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2019-03,-6389.0,-633.0,8590.0,1568.0,22261.0,3301.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2020-03,-12039.0,526.0,12733.0,1220.0,28783.0,4418.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2021-03,44646.0,-226.0,-4096.0,40324.0,29000.0,2836.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2022-03,16600.0,-351.0,-4302.0,11947.0,30822.0,4611.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2023-03,-12438.0,-441.0,1115.0,-11763.0,36368.0,7390.0,,,,CAPEX_SOURCE_UNAVAILABLE
INDUSINDBK,2024-03,-16843.0,-625.0,-2242.0,-19710.0,45748.0,8950.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2013-03,7373.0,-2922.0,-3210.0,1241.0,40352.0,9429.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2014-03,9825.0,-2563.0,-3144.0,4118.0,50133.0,10656.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2015-03,8353.0,999.0,-4935.0,4417.0,53319.0,12372.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2016-03,10028.0,-885.0,-6813.0,2330.0,62441.0,13489.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2017-03,11531.0,-14664.0,-6939.0,-10072.0,68484.0,14353.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2018-03,13218.0,4533.0,-20505.0,-2754.0,70522.0,16029.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2019-03,14841.0,-632.0,-14512.0,-303.0,82675.0,15410.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2020-03,17003.0,-331.0,-17591.0,-919.0,90791.0,16639.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2021-03,23224.0,-7373.0,-9786.0,6065.0,100472.0,19423.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2022-03,23885.0,-6485.0,-24642.0,-7242.0,121641.0,22146.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2023-03,22467.0,-1071.0,-26695.0,-5299.0,146767.0,24108.0,,,,CAPEX_SOURCE_UNAVAILABLE
INFY,2024-03,25210.0,-5093.0,-17504.0,2613.0,153670.0,26248.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2013-03,9340.0,-9294.0,352.0,398.0,461780.0,3627.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2014-03,24195.0,-18594.0,-3116.0,2485.0,488345.0,6967.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2015-03,46092.0,-10215.0,-38283.0,-2406.0,449507.0,4872.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2016-03,25624.0,-13610.0,-11890.0,124.0,346045.0,12413.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2017-03,28216.0,-17684.0,-10937.0,-405.0,355379.0,20385.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2018-03,29115.0,-17119.0,-12007.0,-11.0,421492.0,22626.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2019-03,12747.0,-22569.0,10436.0,614.0,528158.0,17274.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2020-03,7146.0,-29101.0,22456.0,502.0,483763.0,-1876.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2021-03,49650.0,-22935.0,-27369.0,-653.0,363950.0,21762.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2022-03,25747.0,-21294.0,-4058.0,395.0,589321.0,25727.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2023-03,29644.0,-28030.0,-1794.0,-180.0,841756.0,11704.0,,,,CAPEX_SOURCE_UNAVAILABLE
IOC,2024-03,71099.0,-31464.0,-39385.0,250.0,776352.0,43161.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRCTC,2015-03,69.0,-46.0,-17.0,6.0,1059.0,131.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRCTC,2016-03,288.0,7.0,-31.0,263.0,1367.0,189.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRCTC,2017-03,338.0,94.0,-136.0,296.0,1520.0,229.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRCTC,2018-03,24.0,40.0,-57.0,7.0,1466.0,221.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRCTC,2019-03,499.0,-353.0,-179.0,-33.0,1870.0,309.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRCTC,2020-03,409.0,8.0,-280.0,137.0,2264.0,513.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRCTC,2021-03,248.0,-453.0,-47.0,-252.0,777.0,187.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRCTC,2022-03,524.0,-242.0,-258.0,23.0,1879.0,660.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRCTC,2023-03,812.0,-317.0,-434.0,61.0,3541.0,1006.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRCTC,2024-03,882.0,-215.0,-404.0,262.0,4270.0,1111.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRFC,2016-03,-16378.0,2.0,17582.0,1206.0,7507.0,849.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRFC,2017-03,-19455.0,2.0,18250.0,-1204.0,9047.0,934.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRFC,2018-03,-28076.0,2.0,28075.0,0.0,9267.0,2055.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRFC,2019-03,-41748.0,1.0,41749.0,3.0,11134.0,2255.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRFC,2020-03,-62701.0,1.0,62697.0,-2.0,13421.0,3192.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRFC,2021-03,-89907.0,0.0,90202.0,296.0,15771.0,4416.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRFC,2022-03,-64412.0,-5.0,64266.0,-151.0,20299.0,6090.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRFC,2023-03,-28588.0,0.0,28644.0,56.0,23722.0,6167.0,,,,CAPEX_SOURCE_UNAVAILABLE
IRFC,2024-03,7914.0,-8.0,-8046.0,-140.0,26645.0,6412.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2013-03,7102.0,-3881.0,-3310.0,-90.0,31618.0,7704.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2014-03,7344.0,-3254.0,-4122.0,-32.0,35306.0,9001.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2015-03,9843.0,-5275.0,-4661.0,-93.0,38817.0,9779.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2016-03,9799.0,-3921.0,-5613.0,266.0,39192.0,9501.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2017-03,10627.0,-3251.0,-7301.0,75.0,42768.0,10477.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2018-03,13169.0,-7114.0,-6221.0,-166.0,43449.0,11493.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2019-03,12583.0,-5546.0,-6869.0,169.0,48340.0,12836.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2020-03,14690.0,-6174.0,-8181.0,334.0,49388.0,15593.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2021-03,12527.0,5740.0,-18634.0,-367.0,49257.0,13383.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2022-03,15776.0,-2238.0,-13580.0,-43.0,60645.0,15503.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2023-03,18878.0,-5732.0,-13006.0,139.0,70919.0,19477.0,,,,CAPEX_SOURCE_UNAVAILABLE
ITC,2024-03,17179.0,1563.0,-18551.0,191.0,70866.0,20751.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2013-03,3522.0,-9591.0,6111.0,43.0,19807.0,2952.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2014-03,4580.0,-12694.0,8879.0,766.0,19286.0,1896.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2015-03,1182.0,-6717.0,5708.0,173.0,19401.0,-1452.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2016-03,4333.0,-2262.0,-2672.0,-601.0,19469.0,-3087.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2017-03,6850.0,-1998.0,-5108.0,-256.0,21603.0,-2538.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2018-03,7724.0,-1431.0,-6276.0,17.0,33286.0,-1616.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2019-03,9027.0,-832.0,-8261.0,-67.0,46966.0,-2412.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2020-03,8814.0,-1476.0,-7016.0,322.0,37923.0,-400.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2021-03,11961.0,-1884.0,-4612.0,5465.0,34579.0,4267.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2022-03,16048.0,-2331.0,-15120.0,-1403.0,51166.0,6766.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2023-03,7347.0,-4090.0,-2500.0,757.0,53212.0,3974.0,,,,CAPEX_SOURCE_UNAVAILABLE
JINDALSTEL,2024-03,6008.0,-8344.0,1381.0,-955.0,50354.0,5943.0,,,,CAPEX_SOURCE_UNAVAILABLE
JIOFIN,2023-03,2055.0,-1110.0,-889.0,56.0,45.0,31.0,,,,CAPEX_SOURCE_UNAVAILABLE
JIOFIN,2024-03,-678.0,1441.0,-753.0,11.0,1855.0,1605.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2013-03,1725.0,-944.0,-684.0,96.0,8870.0,901.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2014-03,2269.0,-363.0,-1859.0,48.0,8648.0,760.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2015-03,3394.0,-422.0,-2327.0,645.0,9347.0,1358.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2016-03,3538.0,-3272.0,-1622.0,-1357.0,9824.0,1460.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2017-03,3853.0,-762.0,-2595.0,496.0,8263.0,623.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2018-03,3934.0,-215.0,-3968.0,-249.0,8049.0,85.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2019-03,2491.0,-55.0,-2523.0,-87.0,9138.0,684.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2020-03,2082.0,301.0,-1962.0,421.0,8273.0,1081.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2021-03,3700.0,-1030.0,-2515.0,155.0,6922.0,823.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2022-03,2952.0,-1387.0,-781.0,784.0,8167.0,1743.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2023-03,2084.0,-6778.0,7327.0,2634.0,10332.0,1480.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWENERGY,2024-03,6234.0,-8197.0,1675.0,-289.0,11486.0,1725.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2013-03,5844.0,-5433.0,-791.0,-380.0,38210.0,929.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2014-03,2594.0,-5618.0,3300.0,276.0,51220.0,402.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2015-03,7876.0,-7372.0,-169.0,334.0,52972.0,1722.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2016-03,6897.0,-3857.0,-3151.0,-111.0,41546.0,-481.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2017-03,7888.0,-5094.0,-2710.0,84.0,55604.0,3467.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2018-03,12379.0,-4529.0,-8185.0,-335.0,71933.0,6113.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2019-03,14633.0,-11387.0,1753.0,4999.0,84757.0,7524.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2020-03,12785.0,-19589.0,5189.0,-1615.0,73326.0,3919.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2021-03,18789.0,-7702.0,-3110.0,7977.0,79839.0,7873.0,,,,CAPEX_SOURCE_UNAVAILABLE
